platform,job_id,source_url,capture_date,job_title,employer,location_raw,primary_city,primary_country,region_group,multi_location,evidence_level,screen_decision,matched_terms,african_language,other_language,market_named,notes
TikTok,7151085275463502111,https://lifeattiktok.com/search/7151085275463502111?spread=5MWH5CQ,2025-05-05,Ad Policy Intern (Monetization Integrity) - 2023 Summer (Masters),TikTok,,,,,no,title_only,include,integrity,,,,page_status=detail
TikTok,7151407289760483621,https://lifeattiktok.com/search/7151407289760483621,2025-01-24,Lead Threat Intelligence Analyst,TikTok,,,,,no,title_only,include,threat intelligence,,,,page_status=detail
TikTok,7153042802200021261,https://lifeattiktok.com/search/7153042802200021261?spread=5MWH5CQ,2025-02-06,"Product Manager, Youth Safety and Wellbeing - Trust & Safety",TikTok,,,,,no,title_only,include,trust & safety,,,,page_status=detail
TikTok,7154041681239099661,https://lifeattiktok.com/search/7154041681239099661?spread=5MWH5CQ,2025-01-24,Senior Legal Counsel (Content Moderation 5+ PQE) Dublin,TikTok,Dublin,Dublin,Ireland,Hub,no,title_only,include,content moderat*; moderat*,,,Ireland,page_status=detail
TikTok,7155406728103201054,https://lifeattiktok.com/search/7155406728103201054,2025-06-13,Law Enforcement Response Team - Child Safety Specialist (Vietnamese Speaking),TikTok,,,,,no,title_only,include,child safety,,vietnamese,,page_status=detail
TikTok,7158501109040023845,https://lifeattiktok.com/search/7158501109040023845?spread=XKM9ZXE,2025-05-10,"Product Policy Manager, Psychological Wellbeing",TikTok,,,,,no,title_only,include,policy manager,,,,page_status=detail
TikTok,7160708239528380709,https://lifeattiktok.com/search/7160708239528380709?spread=5MWH5CQ,2025-05-04,"Global Child Safety Team Specialist, Risk and Response (Bilingual)",TikTok,,,,,no,title_only,include,child safety,,,,page_status=detail
TikTok,7177407642435946812,https://lifeattiktok.com/search/7177407642435946812,2026-02-22,Content Moderator - English speaker - Amsterdam,TikTok,Amsterdam,Amsterdam,Netherlands,Other,no,title_only,include,content moderat*; moderat*,,english,,page_status=detail
TikTok,7177407705627625785,https://lifeattiktok.com/search/7177407705627625785?spread=G1DWUPV,2025-05-16,Content Moderator - Italian speaker - Amsterdam,TikTok,Amsterdam,Amsterdam,Netherlands,Other,no,title_only,include,content moderat*; moderat*,,italian,,page_status=detail
TikTok,7179112683886446909,https://lifeattiktok.com/search/7179112683886446909,2025-04-04,TikTok LIVE - Content Quality Assurance Specialist (Portuguese Speaking),TikTok,,,,,no,title_only,include,content quality,,portuguese,,page_status=detail
TikTok,7180283016244218172,https://lifeattiktok.com/search/7180283016244218172?spread=5MWH5CQ%3Fref%3Dreactjobs.io,2025-01-24,Frontend Engineer (Platform Governance and Service) - 2023 Start,TikTok,,,,,no,title_only,include,governance,,,,page_status=detail
TikTok,7186752477340993852,https://lifeattiktok.com/search/7186752477340993852?spread=5MWH5CQ,2025-08-09,"Technical Policy Lead, Americas Public Policy",TikTok,,,,,no,title_only,include,public policy; policy lead,,,,page_status=detail
TikTok,7187512873702361401,https://lifeattiktok.com/search/7187512873702361401,2025-04-29,Public Policy Manager - Federal Government Affairs,TikTok,,,,,no,title_only,include,policy manager; public policy,,,,page_status=detail
TikTok,7187512934335138105,https://lifeattiktok.com/search/7187512934335138105?spread=5MWH5CQ,2025-03-15,"Director of Product Policy, Trust & Safety - USDS",TikTok,,,,,no,title_only,include,trust & safety,,,,page_status=detail
TikTok,7189964650942417207,https://lifeattiktok.com/search/7189964650942417207,2024-12-06,"Government Relations and Public Policy Manager, Nigeria and West Africa",TikTok,,,,,no,title_only,include,policy manager; public policy,,,Africa,page_status=detail
TikTok,7190510131679349051,https://lifeattiktok.com/search/7190510131679349051?spread=5MWH5CQ,2025-05-16,"Public Policy Manager, Government Relations",TikTok,,,,,no,title_only,include,policy manager; public policy,,,,page_status=detail
TikTok,7192846093662374205,https://lifeattiktok.com/search/7192846093662374205?spread=5MWH5CQ,2025-03-15,"Senior Manager, Risk & Operations Analytics, Content & Creator Governance - SEA",TikTok,,,,,no,title_only,include,governance,,,,page_status=detail
TikTok,7193170820444670267,https://lifeattiktok.com/search/7193170820444670267,2025-05-12,SEA Public Policy - E-Commerce,TikTok,,,,,no,title_only,include,public policy,,,,page_status=detail
TikTok,7195251794707155260,https://lifeattiktok.com/search/7195251794707155260?spread=5MWH5CQ,2025-06-13,"Capacity Planning Analyst, Trust & Safety",TikTok,,,,,no,title_only,include,trust & safety,,,,page_status=detail
TikTok,7195279617198999864,https://lifeattiktok.com/search/7195279617198999864,2024-12-06,Incentive Abuse Strategy Product Manager - USDS,TikTok,,,,,no,title_only,include,abuse,,,,page_status=detail
TikTok,7197868808023361849,https://lifeattiktok.com/search/7197868808023361849?spread=5MWH5CQ,2025-02-06,"Senior Specialist, Platform User Operations - Trust and Safety",TikTok,,,,,no,title_only,include,trust and safety,,,,page_status=detail
TikTok,7198173989158832445,https://lifeattiktok.com/search/7198173989158832445?spread=5MWH5CQ,2025-04-27,"DarkWeb Threat Intelligence Analyst, Threat Detection and Response - USDS",TikTok,,,,,no,title_only,include,threat intelligence,,,,page_status=detail
TikTok,7198465641820047671,https://lifeattiktok.com/search/7198465641820047671?spread=5MWH5CQ,2025-05-16,Product Development Public Policy Manager,TikTok,,,,,no,title_only,include,policy manager; public policy,,,,page_status=detail
TikTok,7199508775325075768,https://lifeattiktok.com/search/7199508775325075768?spread=5MWH5CQ,2025-05-16,"Product Policy Manager, Indonesia",TikTok,,,,,no,title_only,include,policy manager,,,Indonesia,page_status=detail
TikTok,7199669752045340989,https://lifeattiktok.com/search/7199669752045340989?spread=5MWH5CQ,2025-04-27,"Head of Enforcement Operations, Trust and Safety - USDS",TikTok,,,,,no,title_only,include,trust and safety,,,,page_status=detail
TikTok,7200803367245269304,https://lifeattiktok.com/search/7200803367245269304?spread=5MWH5CQ,2025-06-13,"Product Policy - Centre of Excellence Manager, Trust and Safety",TikTok,,,,,no,title_only,include,trust and safety,,,,page_status=detail
TikTok,7202175782298339643,https://lifeattiktok.com/search/7202175782298339643?spread=5MWH5CQ,2025-02-06,Head of Trust & Safety Operations Vendor Management | EMEA,TikTok,,,,,no,title_only,include,trust & safety; safety operations,,,EMEA,page_status=detail
TikTok,7203814128862054693,https://lifeattiktok.com/search/7203814128862054693?spread=5MWH5CQ,2025-03-15,Public Policy Manager,TikTok,,,,,no,title_only,include,policy manager; public policy,,,,page_status=detail
TikTok,7205279704705009977,https://lifeattiktok.com/search/7205279704705009977,2025-02-06,"Product Manager Lead, Content Classification - Trust & Safety",TikTok,,,,,no,title_only,include,trust & safety,,,,page_status=detail
TikTok,7205403118275496247,https://lifeattiktok.com/search/7205403118275496247,2025-04-27,Product & Process Operations Manager - Business Integrity,TikTok,,,,,no,title_only,include,integrity,,,,page_status=detail
TikTok,7207607733271497020,https://lifeattiktok.com/search/7207607733271497020?spread=5MWH5CQ,2025-02-06,Director of US Trust & Safety Communications,TikTok,,,,,no,title_only,include,trust & safety,,,,page_status=detail
TikTok,7207608214265940285,https://lifeattiktok.com/search/7207608214265940285,2025-06-13,Director of US Trust & Safety Communications,TikTok,,,,,no,title_only,include,trust & safety,,,,page_status=detail
TikTok,7211184105055537465,https://lifeattiktok.com/search/7211184105055537465,2025-03-15,"Communications Manager, Trust and Safety Communications",TikTok,,,,,no,title_only,include,trust and safety,,,,page_status=detail
TikTok,7213479286341323065,https://lifeattiktok.com/search/7213479286341323065?spread=5MWH5CQ,2025-05-16,"Senior Product Manager, Legal & Compliance Reporting Tool - Trust & Safety",TikTok,,,,,no,title_only,include,trust & safety,,,,page_status=detail
TikTok,7215436344700864825,https://lifeattiktok.com/search/7215436344700864825,2025-05-01,Incubation Manager Trust & Safety (Emerging Products),TikTok,,,,,no,title_only,include,trust & safety,,,,page_status=detail
TikTok,7216527852342249785,https://lifeattiktok.com/search/7216527852342249785?spread=5MWH5CQ,2025-03-15,"Manager, Threat Disruption - Trust & Safety",TikTok,,,,,no,title_only,include,trust & safety,,,,page_status=detail
TikTok,7216659848637106493,https://lifeattiktok.com/search/7216659848637106493,2025-04-27,PMO LEAD EMEA - Safety & Integrity - Trust & Safety,TikTok,,,,,no,title_only,include,trust & safety; integrity,,,EMEA,page_status=detail
TikTok,7218585097199962405,https://lifeattiktok.com/search/7218585097199962405?spread=5MWH5CQ,2024-12-06,Site Lead - Trust & Safety - London,TikTok,London,London,United Kingdom,Other,no,title_only,include,trust & safety,,,,page_status=detail
TikTok,7218724923627194679,https://lifeattiktok.com/search/7218724923627194679,2026-03-06,"Governance, Risk, & Compliance (GRC) Analyst",TikTok,,,,,no,title_only,include,governance,,,,page_status=detail
TikTok,7221152612590209338,https://lifeattiktok.com/search/7221152612590209338,2025-09-20,Talent Acquisition Project Intern (Trust and Safety) - 2026 Start (BS/MS),TikTok,,,,,no,title_only,include,trust and safety,,,,page_status=detail
TikTok,7223284667284343098,https://lifeattiktok.com/search/7223284667284343098?spread=5MWH5CQ,2025-02-06,"Program Management Office Lead (APAC), S&I, Trust & Safety",TikTok,,,,,no,title_only,include,trust & safety,,,APAC,page_status=detail
TikTok,7223958405651548475,https://lifeattiktok.com/search/7223958405651548475?spread=5MWH5CQ,2025-04-27,"AI Data Project Management Operation (Safety Operations), Mandarin Speaker, Trust and Safety",TikTok,,,,,no,title_only,include,trust and safety; safety operations,,mandarin,,page_status=detail
TikTok,7224251942653413669,https://lifeattiktok.com/search/7224251942653413669,2025-04-27,"Policy Counsel, Americas Public Policy",TikTok,,,,,no,title_only,include,public policy,,,,page_status=detail
TikTok,7225734054020319546,https://lifeattiktok.com/search/7225734054020319546,2025-04-27,TikTok Shop - Intellectual Property Governance Specialist,TikTok,,,,,no,title_only,include,governance,,,,page_status=detail
TikTok,7226140474008406327,https://lifeattiktok.com/search/7226140474008406327,2025-11-17,"Trust & Safety Communications Manager, Advertising & Product",TikTok,,,,,no,title_only,include,trust & safety,,,,page_status=detail
TikTok,7226140636637251898,https://lifeattiktok.com/search/7226140636637251898,2025-11-17,"Trust & Safety Communications Manager, Advertising & Product",TikTok,,,,,no,title_only,include,trust & safety,,,,page_status=detail
TikTok,7226965507919956284,https://lifeattiktok.com/search/7226965507919956284,2025-04-27,Public Policy (E-Commerce) - Thailand,TikTok,,,,,no,title_only,include,public policy,,,Thailand,page_status=detail
TikTok,7228969789422799159,https://lifeattiktok.com/search/7228969789422799159?spread=5MWH5CQ,2025-04-27,"EMEA Safety & Integrity Lead, MENAT",TikTok,,,,,no,title_only,include,integrity,,,EMEA,page_status=detail
TikTok,7229068294597380407,https://lifeattiktok.com/search/7229068294597380407?spread=5MWH5CQ,2024-12-06,"Safety & Integrity Lead, Brazil - Trust & Safety",TikTok,,,,,no,title_only,include,trust & safety; integrity,,,Brazil,page_status=detail
TikTok,7231260139592091960,https://lifeattiktok.com/search/7231260139592091960,2025-01-25,"Public Policy Manager, South Cone",TikTok,,,,,no,title_only,include,policy manager; public policy,,,,page_status=detail
TikTok,7231364503551183141,https://lifeattiktok.com/search/7231364503551183141?spread=5MWH5CQ,2025-05-01,"Content Moderation Team Leader - Singapore, Trust & Safety",TikTok,Singapore,Singapore,Singapore,Hub,no,title_only,include,trust & safety; content moderat*; moderat*,,,Singapore,page_status=detail
TikTok,7231480264819493176,https://lifeattiktok.com/search/7231480264819493176?spread=5MWH5CQ,2025-02-06,"EMEA Safety & Integrity Lead, France & Nordics",TikTok,,,,,no,title_only,include,integrity,,,France; Nordics; EMEA,page_status=detail
TikTok,7233763055933376828,https://lifeattiktok.com/search/7233763055933376828?spread=G1DWUPV,2025-08-11,Safety Operations Quality Assurance - Trust and Safety - Indonesia,TikTok,,,,,no,title_only,include,trust and safety; safety operations,,,Indonesia,page_status=detail
TikTok,7235841654450800954,https://lifeattiktok.com/search/7235841654450800954,2025-06-13,Policy Training Development Specialist - Trust & Safety,TikTok,,,,,no,title_only,include,trust & safety,,,,page_status=detail
TikTok,7237510041707874621,https://lifeattiktok.com/search/7237510041707874621,2025-04-27,Product Public Policy Coordinator,TikTok,,,,,no,title_only,include,public policy,,,,page_status=detail
TikTok,7238477645527353660,https://lifeattiktok.com/search/7238477645527353660?spread=5MWH5CQ,2025-03-15,"Outreach and Partnerships Manager, Trust & Safety - Australia & New Zealand",TikTok,,,,,no,title_only,include,trust & safety,,,Australia,page_status=detail
TikTok,7239582425583225143,https://lifeattiktok.com/search/7239582425583225143?spread=5MWH5CQ,2025-02-06,"Program Manager, Nepal & Sri Lanka, Trust & Safety",TikTok,,,,,no,title_only,include,trust & safety,,,,page_status=detail
TikTok,7239759347943983420,https://lifeattiktok.com/search/7239759347943983420?spread=5MWH5CQ,2025-04-27,"Global Outreach & Partnerships Manager, Global Programs Lead - Trust & Safety",TikTok,,,,,no,title_only,include,trust & safety,,,,page_status=detail
TikTok,7241313525452638525,https://lifeattiktok.com/search/7241313525452638525?spread=5MWH5CQ,2025-05-16,"Research and Strategy PMO, Americas Public Policy",TikTok,,,,,no,title_only,include,public policy,,,,page_status=detail
TikTok,7241830455841032504,https://lifeattiktok.com/search/7241830455841032504?spread=5MWH5CQ,2025-03-15,"TikTok LIVE - Global Customer Service Quality Analyst, Arabic Speaking",TikTok,,,,,no,title_only,include,quality analyst,,arabic,,page_status=detail
TikTok,7242639312549153061,https://lifeattiktok.com/search/7242639312549153061,2025-02-06,"Public Policy, E-Commerce, Malaysia",TikTok,,,,,no,title_only,include,public policy,,,Malaysia,page_status=detail
TikTok,7245318714865273147,https://lifeattiktok.com/search/7245318714865273147,2025-04-27,"Public Policy Manager, Central America",TikTok,,,,,no,title_only,include,policy manager; public policy,,,,page_status=detail
TikTok,7246919170142341413,https://lifeattiktok.com/search/7246919170142341413,2025-05-16,"Public Policy Manager, Government Relations",TikTok,,,,,no,title_only,include,policy manager; public policy,,,,page_status=detail
TikTok,7247925789222865212,https://lifeattiktok.com/search/7247925789222865212,2025-06-13,"Global Child Safety Team Specialist, Risk and Response - Trust and Safety - Austin",TikTok,Austin,Austin,United States,Hub,no,title_only,include,trust and safety; child safety,,,,page_status=detail
